# Args: ["/opt/benchmarker/benchmark", "-a", "34.51.237.100,34.51.140.188,34.51.177.123,34.51.206.35", "--port", "7000", "-c", "etc", "-r", "20000000", "-t", "32", "--cluster", "-o", "valkey_four_nodes"]
thread,cmd,latency,count
0,SET,82,2
0,SET,84,3
0,SET,85,5
0,SET,86,6
0,SET,87,8
0,SET,88,13
0,SET,89,11
0,SET,90,26
0,SET,91,33
0,SET,92,28
0,SET,93,42
0,SET,94,44
0,SET,95,53
0,SET,96,58
0,SET,97,77
0,SET,98,89
0,SET,99,97
0,SET,100,115
0,SET,101,113
0,SET,102,108
0,SET,103,137
0,SET,104,147
0,SET,105,164
0,SET,106,174
0,SET,107,191
0,SET,108,211
0,SET,109,201
0,SET,110,201
0,SET,111,223
0,SET,112,221
0,SET,113,247
0,SET,114,253
0,SET,115,261
0,SET,116,288
0,SET,117,321
0,SET,118,314
0,SET,119,347
0,SET,120,327
0,SET,121,323
0,SET,122,377
0,SET,123,385
0,SET,124,368
0,SET,125,344
0,SET,126,407
0,SET,127,434
0,SET,128,370
0,SET,129,383
0,SET,130,386
0,SET,131,361
0,SET,132,460
0,SET,133,383
0,SET,134,443
0,SET,135,453
0,SET,136,432
0,SET,137,429
0,SET,138,443
0,SET,139,395
0,SET,140,438
0,SET,141,459
0,SET,142,436
0,SET,143,404
0,SET,144,449
0,SET,145,417
0,SET,146,433
0,SET,147,441
0,SET,148,408
0,SET,149,394
0,SET,150,443
0,SET,151,429
0,SET,152,367
0,SET,153,345
0,SET,154,385
0,SET,155,356
0,SET,156,368
0,SET,157,336
0,SET,158,352
0,SET,159,369
0,SET,160,331
0,SET,161,337
0,SET,162,313
0,SET,163,299
0,SET,164,314
0,SET,165,310
0,SET,166,327
0,SET,167,290
0,SET,168,265
0,SET,169,275
0,SET,170,261
0,SET,171,264
0,SET,172,271
0,SET,173,213
0,SET,174,199
0,SET,175,228
0,SET,176,229
0,SET,177,222
0,SET,178,213
0,SET,179,185
0,SET,180,170
0,SET,181,192
0,SET,182,176
0,SET,183,180
0,SET,184,157
0,SET,185,171
0,SET,186,148
0,SET,187,142
0,SET,188,134
0,SET,189,152
0,SET,190,134
0,SET,191,129
0,SET,192,147
