# Args: ["/opt/benchmarker/benchmark", "-a", "34.51.233.141,34.51.168.189,34.51.237.100", "-c", "etc", "-r", "20000000", "-t", "32", "--cluster", "--port", "7000"]
thread,cmd,latency,count
0,DEL,77,1
0,DEL,78,3
0,DEL,79,9
0,DEL,80,12
0,DEL,81,12
0,DEL,82,25
0,DEL,83,18
0,DEL,84,26
0,DEL,85,46
0,DEL,86,68
0,DEL,87,86
0,DEL,88,101
0,DEL,89,107
0,DEL,90,113
0,DEL,91,156
0,DEL,92,165
0,DEL,93,223
0,DEL,94,254
0,DEL,95,292
0,DEL,96,317
0,DEL,97,359
0,DEL,98,415
0,DEL,99,466
0,DEL,100,501
0,DEL,101,535
0,DEL,102,547
0,DEL,103,567
0,DEL,104,627
0,DEL,105,647
0,DEL,106,696
0,DEL,107,743
0,DEL,108,742
0,DEL,109,817
0,DEL,110,891
0,DEL,111,841
0,DEL,112,868
0,DEL,113,921
0,DEL,114,1020
0,DEL,115,1049
0,DEL,116,1033
0,DEL,117,1053
0,DEL,118,1140
0,DEL,119,1144
0,DEL,120,1268
0,DEL,121,1258
0,DEL,122,1331
0,DEL,123,1336
0,DEL,124,1287
0,DEL,125,1345
0,DEL,126,1395
0,DEL,127,1415
0,DEL,128,1431
0,DEL,129,1508
0,DEL,130,1454
0,DEL,131,1459
0,DEL,132,1445
0,DEL,133,1464
0,DEL,134,1550
0,DEL,135,1542
0,DEL,136,1581
0,DEL,137,1483
0,DEL,138,1543
0,DEL,139,1566
0,DEL,140,1621
0,DEL,141,1637
0,DEL,142,1630
0,DEL,143,1563
0,DEL,144,1646
0,DEL,145,1593
0,DEL,146,1620
0,DEL,147,1667
0,DEL,148,1613
0,DEL,149,1610
0,DEL,150,1579
0,DEL,151,1582
0,DEL,152,1530
0,DEL,153,1575
0,DEL,154,1536
0,DEL,155,1534
0,DEL,156,1599
0,DEL,157,1505
0,DEL,158,1543
0,DEL,159,1477
0,DEL,160,1507
0,DEL,161,1465
0,DEL,162,1426
0,DEL,163,1462
0,DEL,164,1416
0,DEL,165,1435
0,DEL,166,1421
0,DEL,167,1388
0,DEL,168,1342
0,DEL,169,1309
0,DEL,170,1297
0,DEL,171,1288
0,DEL,172,1282
0,DEL,173,1225
0,DEL,174,1200
0,DEL,175,1188
